d_footforce_dt,Environment
4281.259069102494,Corridor
-3039.760313394101,Corridor
-433.1365003348013,Corridor
3689.4635312729224,Corridor
-3385.073373725743,Corridor
-425.4586546011286,Corridor
672.3786306535251,Corridor
1433.0793692074278,Corridor
834.6117108189447,Corridor
-4329.157023973538,Corridor
2077.007824192631,Corridor
3077.661744534102,Corridor
-1989.1114158167893,Corridor
-969.9286943201192,Corridor
-85.37372183452891,Corridor
-3242.1673744212508,Corridor
107.46898180983831,Corridor
4051.5548684945215,Corridor
-2539.9516887692366,Corridor
1638.825043054812,Corridor
3057.2012587430077,Corridor
-3235.409588459126,Corridor
1356.8413037462785,Corridor
-1384.490619542202,Corridor
-653.1052151833951,Corridor
1741.2991246159459,Corridor
-4173.778888593576,Corridor
3564.903917281156,Corridor
1730.5965617208112,Corridor
-1621.2379468512813,Corridor
2164.2539687658773,Corridor
-3409.1084256232075,Corridor
1372.7878263587706,Corridor
1399.1543735271132,Corridor
-3712.831152886557,Corridor
1888.1067924342824,Corridor
710.489774164202,Corridor
-3145.2069091199464,Corridor
3841.412661009383,Corridor
-936.9731588498266,Corridor
-2600.8161325819456,Corridor
1847.1075534559648,Corridor
-607.0991938248197,Corridor
966.8213893769746,Corridor
1767.5598996875356,Corridor
-1960.8160461277528,Corridor
-1199.5083286249633,Corridor
3700.44157649721,Corridor
-2946.079000673237,Corridor
737.5736267946124,Corridor
120.54887760869812,Corridor
-2346.395292211886,Corridor
4293.332584998352,Corridor
-2947.356993484834,Corridor
-37.899367058659664,Corridor
4579.757772754798,Corridor
-5687.021906561184,Corridor
2403.0426718458016,Corridor
2258.495208030822,Corridor
-5549.170046218361,Corridor
3087.4139047912636,Corridor
-648.5678437301976,Corridor
-1347.7959685146318,Corridor
3392.196769123132,Corridor
-2100.135635768544,Corridor
-1160.3149490173844,Corridor
2010.445771029943,Corridor
-3010.9669347293457,Corridor
795.2603855453515,Corridor
1887.6706840174093,Corridor
-2961.451749213694,Corridor
845.5746223863026,Corridor
-385.30414579767495,Corridor
1888.789499591394,Corridor
3794.6002398060336,Corridor
-4728.524559249786,Corridor
574.3439519153454,Corridor
4194.245411307537,Corridor
-4861.148086886621,Corridor
421.9287760555048,Corridor
672.5625010381228,Corridor
0.3369244205363571,Corridor
2196.4490363014797,Corridor
-3928.18280989553,Corridor
1342.4720947664819,Corridor
2311.281827367596,Corridor
-3256.6828935619615,Corridor
1287.4612293295158,Corridor
1397.2637455471245,Corridor
-649.2022687690641,Corridor
1161.1577660827472,Corridor
-2883.291698984182,Corridor
1647.5749449345924,Corridor
2566.05298242305,Corridor
-4836.230083390029,Corridor
1317.2092080372215,Corridor
2807.1607351498606,Corridor
-5589.046223144313,Corridor
4512.604333012045,Corridor
1434.7613180596059,Corridor
-5628.248733512431,Corridor
4080.844960914961,Corridor
-351.6765111373528,Corridor
-2622.3301708857275,Corridor
3207.093001189197,Corridor
-1539.1286255112798,Corridor
-953.1993189726564,Corridor
2053.1442516965085,Corridor
-1186.0265443320213,Corridor
1420.8168207525093,Corridor
48.33051339832939,Corridor
-2884.5826705326785,Corridor
1507.4190442770714,Corridor
1207.4302280973102,Corridor
-1029.7541921121426,Corridor
-1430.2992634228624,Corridor
-444.27292351321694,Corridor
2134.5586973230625,Corridor
2034.81201662924,Corridor
-1387.459752262161,Corridor
-437.91939475379843,Corridor
1014.0416671778731,Corridor
-1435.5623617458555,Corridor
1162.1308337540756,Corridor
-1448.7795803342676,Corridor
-290.9462597153896,Corridor
817.9369556638499,Corridor
-2256.0420903037348,Corridor
