T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
0.003058166830645453,0.03370574422844442,0.008278186938106585,0.003058166830645453,0.03370574422844442,0.008278186938106585,0.003058166830645453,0.03370574422844442,0.008278186938106585,0.003058166830645453,0.03370574422844442,0.008278186938106585,Running
0.002843561110500059,0.03677535504519547,0.009034232327121573,0.002843561110500059,0.03677535504519547,0.009034232327121573,0.002843561110500059,0.03677535504519547,0.009034232327121573,0.002843561110500059,0.03677535504519547,0.009034232327121573,Running
0.0007932995814616539,0.006724127566705949,0.0016503378736429058,0.0007932995814616539,0.006724127566705949,0.0016503378736429058,0.0007932995814616539,0.006724127566705949,0.0016503378736429058,0.0007932995814616539,0.006724127566705949,0.0016503378736429058,Running
0.002634485210692404,0.03179667792174489,0.007810737540995943,0.002634485210692404,0.03179667792174489,0.007810737540995943,0.002634485210692404,0.03179667792174489,0.007810737540995943,0.002634485210692404,0.03179667792174489,0.007810737540995943,Running
0.002509955941822955,0.03087534949639644,0.007584501897753097,0.002509955941822955,0.03087534949639644,0.007584501897753097,0.002509955941822955,0.03087534949639644,0.007584501897753097,0.002509955941822955,0.03087534949639644,0.007584501897753097,Running
0.0010785148273556823,0.0077959730825633905,0.001911860781393626,0.0010785148273556823,0.0077959730825633905,0.001911860781393626,0.0010785148273556823,0.0077959730825633905,0.001911860781393626,0.0010785148273556823,0.0077959730825633905,0.001911860781393626,Running
0.0019325561375426142,0.024393408089927966,0.0059873738361620405,0.0019325561375426142,0.024393408089927966,0.0059873738361620405,0.0019325561375426142,0.024393408089927966,0.0059873738361620405,0.0019325561375426142,0.024393408089927966,0.0059873738361620405,Running
0.002877690690916258,0.02197037404658519,0.005381908375366922,0.002877690690916258,0.02197037404658519,0.005381908375366922,0.002877690690916258,0.02197037404658519,0.005381908375366922,0.002877690690916258,0.02197037404658519,0.005381908375366922,Running
0.003701991128313561,0.026750306054605866,0.006561125132935283,0.003701991128313561,0.026750306054605866,0.006561125132935283,0.003701991128313561,0.026750306054605866,0.006561125132935283,0.003701991128313561,0.026750306054605866,0.006561125132935283,Running
0.0013825852675381242,0.008926790939531727,0.002150194788625548,0.0013825852675381242,0.008926790939531727,0.002150194788625548,0.0013825852675381242,0.008926790939531727,0.002150194788625548,0.0013825852675381242,0.008926790939531727,0.002150194788625548,Running
0.0036339799821022284,0.025203560391347215,0.006163212090372619,0.0036339799821022284,0.025203560391347215,0.006163212090372619,0.0036339799821022284,0.025203560391347215,0.006163212090372619,0.0036339799821022284,0.025203560391347215,0.006163212090372619,Running
0.005070575466746698,0.03845495802402471,0.00943538036940099,0.005070575466746698,0.03845495802402471,0.00943538036940099,0.005070575466746698,0.03845495802402471,0.00943538036940099,0.005070575466746698,0.03845495802402471,0.00943538036940099,Running
0.00196409177994596,0.01921844950610777,0.004718227042919976,0.00196409177994596,0.01921844950610777,0.004718227042919976,0.00196409177994596,0.01921844950610777,0.004718227042919976,0.00196409177994596,0.01921844950610777,0.004718227042919976,Running
0.0021711242899468677,0.015999781487921104,0.003925284103233083,0.0021711242899468677,0.015999781487921104,0.003925284103233083,0.0021711242899468677,0.015999781487921104,0.003925284103233083,0.0021711242899468677,0.015999781487921104,0.003925284103233083,Running
