T_HIP,T_THIGH,T_CALF,Environment
0.0032590380635527097,0.028058771455186805,0.006885922383535582,Parking
0.0018416397355265066,0.013873545337272154,0.003402197781876386,Parking
0.0011805089349237912,0.014141981380137865,0.003473827505846056,Parking
0.002091217943114717,0.01785301595040613,0.004380546719437224,Parking
0.0011070972776119074,0.008290709535878103,0.002034136728705363,Parking
0.0020994763779637465,0.016662734633757583,0.004088549478759505,Parking
0.002103758924142431,0.020506102181637457,0.005035244316537684,Parking
0.0011227765990981947,0.010993281186087289,0.002697413613014789,Parking
0.0010862185847302667,0.009809548775978238,0.002405520234249068,Parking
0.0026093736809012034,0.022787500719141606,0.005592933472005196,Parking
0.0007655423093440791,0.005726464555424334,0.0013773536912428626,Parking
0.000426015993046458,0.0046144598089797205,0.0011313498313978957,Parking
0.0009095027009328097,0.011022475143779319,0.0027041439957420817,Parking
0.00085264184732519,0.006209820699199592,0.0015148661264406205,Parking
0.0008189130157378841,0.009723179398308038,0.0023865482150838896,Parking
0.001013473658635407,0.011743795341493208,0.0028810492203886285,Parking
0.0014459189371047406,0.01542621837062803,0.0037838136733689717,Parking
0.000369926932808227,0.004607801037001401,0.0011309853739135847,Parking
0.0028858924293341764,0.028161982323227933,0.006911267322500498,Parking
0.0013733928701399143,0.013619817298880064,0.003343799717431215,Parking
0.0007177058022028874,0.007889333660309356,0.0019349281635395918,Parking
0.002169225349867284,0.017025858598495067,0.004176031843049275,Parking
0.0013686147366694242,0.009868746405457747,0.002417086044101153,Parking
0.0012016962319413645,0.009461466666137964,0.0023207284573217093,Parking
0.002079652195535332,0.015670915351084724,0.0038397740845657643,Parking
0.0012980266885878407,0.0091501403942164,0.0022374160314340553,Parking
0.0020554269184310807,0.015783614969408118,0.003872097809544288,Parking
0.002519751295200557,0.019122520268210444,0.004684904790685648,Parking
0.0012890011861382135,0.009772614648215296,0.002394418795823765,Parking
0.0011140026259839771,0.009313167690935847,0.002285300851722401,Parking
0.0031680985200890827,0.024939155755617323,0.006114325216590856,Parking
0.0010718782406535811,0.010688618804319455,0.002623743276941791,Parking
0.0012327168002199036,0.009056010035242045,0.0022132695753384985,Parking
0.001878589608025097,0.014145048769843842,0.0034643134359037186,Parking
0.00027650489342696946,0.003204118898543832,0.0007865585126160048,Parking
0.0012042442408422402,0.00837370715594904,0.0020368489031323714,Parking
0.0005531466808253587,0.0013375323584892051,0.00022009087724357427,Parking
0.0003087424189963624,0.0031769691672229564,0.000780185578582073,Parking
0.0006418547530277017,0.004521157531551287,0.0010893350826242415,Parking
0.0008611798834396367,0.0048689597737100855,0.0011671287633875835,Parking
0.001708150666224286,0.012686793967432304,0.0031122908915378216,Parking
0.0017032921053418558,0.015435633218186806,0.0037872866085242023,Parking
0.0026269449103068286,0.018252233497090434,0.004463929767747151,Parking
0.0004464643282403772,0.0030051943237403922,0.0007233421188509138,Parking
0.0017244115398980329,0.011276113896141235,0.002744393820567592,Parking
0.0013721437100232587,0.011671728205504854,0.0028610269946702,Parking
0.0018657855295474545,0.008772688411926665,0.0020212190452053003,Parking
0.0016537586932626955,0.005312131881995929,0.0010855193039400425,Parking
0.0020834978053741993,0.013523150558130626,0.0032758090847490057,Parking
0.0016302622096567997,0.005118491782618443,0.0010513756478647445,Parking
0.0012586144298278677,0.008955540652223521,0.002186096003205391,Parking
0.00027587622429859157,0.0030713669057298595,0.0007515883957997519,Parking
0.0007242085422429179,0.007827156596608464,0.0019221512379465871,Parking
0.0012788821099833812,0.008593202941055521,0.0020897997390335477,Parking
0.0007658250476670215,0.003700732218973181,0.0008671579346856017,Parking
0.0007996000036486398,0.009071545563931447,0.002228104005995763,Parking
0.001310958301875243,0.012918638190815427,0.003168004370554561,Parking
0.0013564859939670753,0.008020770490194024,0.0019332414809719208,Parking
0.0003742021002145089,0.004466882216857073,0.0010972411578722271,Parking
0.0009883638645859633,0.006044177054352718,0.0014338291893469122,Parking
0.0015954017047429439,0.011633008210799227,0.0028458979016566096,Parking
0.0002935017476179063,0.0019851570888847563,0.0004789821051325708,Parking
0.0012030673459309375,0.008442545981288156,0.0020515263779308387,Parking
0.0006635900846887129,0.0037329537688313686,0.00089103712225407,Parking
0.0017455884228749247,0.014902213073091891,0.003657825524027362,Parking
0.0005620550038926091,0.004807883570614751,0.001165058846691557,Parking
0.0017910378111361553,0.011775860335959393,0.002867638090526213,Parking
0.0005268915737371575,0.0038235681255727634,0.0009366328356208994,Parking
0.0010129283152788325,0.0048417384429701605,0.001115933196652283,Parking
0.001587028567064444,0.011595949557394495,0.0028308725117027066,Parking
0.0002656204142921884,0.003495023975015159,0.0008585918704464939,Parking
0.0012430596508594348,0.008383966103900615,0.0020459127390449485,Parking
0.0006971156486638899,0.004394459156297982,0.001047211282016803,Parking
0.001305626567516454,0.009341588334467766,0.0022861529276156107,Parking
0.0004167676041768977,0.003972299846105274,0.0009682589715020174,Parking
0.001866791117703607,0.01188564616015113,0.0028834941295443044,Parking
0.0004600425348429133,0.004007454311969917,0.0009837427823831738,Parking
0.001087507710617492,0.005815269644698536,0.0013696600314391265,Parking
0.0018530025674725198,0.013716500973510262,0.0033613893230979392,Parking
0.0005932504527361453,0.007528653911079149,0.0018490603147937985,Parking
0.0015772334857392738,0.011157872034838562,0.002731658727827996,Parking
0.0006530939635564438,0.004167060998700876,0.00099993506413085,Parking
0.0007724955948802582,0.008060576483907287,0.0019776249183789314,Parking
0.0008077249067914309,0.006047579090978923,0.0014760150292845507,Parking
0.0008643031436860237,0.005041584192262204,0.0011953625126115445,Parking
0.00025124759321098886,0.0019422402301305097,0.00047426115132444204,Parking
0.0008217449049926392,0.001840141500109362,0.00026384452570719555,Parking
0.0011663774910120278,0.008312432966242548,0.002035974155572402,Parking
0.0005968919844375701,0.0037969958808414346,0.0009196799536614889,Parking
0.0018352579192116066,0.013719085674505097,0.0033592137881701305,Parking
0.0006798378258954358,0.006671084713727889,0.001625716434244908,Parking
0.0011562032405571657,0.013682323597216732,0.003358249391281623,Parking
0.0014142821446707235,0.006762107819599128,0.0015800593022001288,Parking
0.002872403908156105,0.007387642649860588,0.0013051694007404065,Parking
0.004632491022409221,0.013556630773146288,0.002643550553296127,Parking
0.003099042036130508,0.010609541552132947,0.002226237461915393,Parking
0.003727628194767667,0.007824562700375605,0.0009510277957451134,Parking
0.0011077410124359075,0.007279179684143026,0.0017676880425663705,Parking
0.0009140954232346511,0.00617973992791897,0.0014944517636619329,Parking
0.0018537016602418832,0.014140153101445568,0.0034672553516132904,Parking
0.0019277951589588786,0.01361148497737157,0.0033298366680759176,Parking
0.0012186308228775533,0.00900230414408106,0.0022006468508672414,Parking
0.0021334764292990447,0.016655734627888455,0.004086992808237182,Parking
0.0042095423873094034,0.031415951796516496,0.007703272516688948,Parking
0.0012008331356464193,0.00980825132535568,0.002405680357163525,Parking
0.0023638998165782634,0.017020970881538307,0.004164402602834562,Parking
0.003368073102632502,0.027028837029483763,0.006626537498355728,Parking
0.0009660010737088989,0.007120002027772229,0.0017458600893553305,Parking
0.0008336591885041539,0.006633180091778794,0.001607884272549238,Parking
0.0014138808336235733,0.009631257916869097,0.0023485321452709844,Parking
0.0013512239056509463,0.010102713136988996,0.002478211571496595,Parking
0.0011888338936947242,0.011460371383956813,0.0028134277314952956,Parking
0.0013710335287456308,0.009525911499826907,0.002329609348457577,Parking
0.0013264303304234113,0.009705340125774014,0.0023754311701660196,Parking
0.0015079340173563016,0.011532053154509394,0.0028266253326649816,Parking
0.004816994019248385,0.03686298064663535,0.009041287505257938,Parking
0.0010177365643526902,0.007993708628253951,0.001960569489690097,Parking
0.0027983462043062943,0.019942746017292217,0.004881132804406793,Parking
0.0028376851813064355,0.021367059924400997,0.005237351995772144,Parking
0.0014085298449536038,0.010400713737335464,0.002551650781102617,Parking
0.0019099150150096948,0.014291933541716395,0.0035063327966181356,Parking
0.0025326841164108717,0.018016889758289186,0.004412931162369807,Parking
0.0007592057970869442,0.005787261356435064,0.0013935393615073259,Parking
0.0016596082537341985,0.012497497702589245,0.003062692894748966,Parking
0.0023870814930723534,0.01866873474721009,0.004570376581778543,Parking
0.0003827354975417054,0.0038023910740556787,0.0009336697042646242,Parking
0.0012998442761196383,0.008896222963336703,0.0021634218828489446,Parking
0.0014815256700420124,0.011011798287031296,0.002697011201105846,Parking
0.0010629804706598126,0.008945482207422084,0.002195560859787536,Parking
0.0007927217963272526,0.007696967526070118,0.001889526416191935,Parking
0.0014007707108824412,0.009898510114717872,0.0024229603621395805,Parking
0.0019967205518034376,0.014190329719688954,0.003476300888172546,Parking
0.00103475622076627,0.008562998287294598,0.002099587260558519,Parking
0.003993601816079632,0.030702570423440028,0.007529271767077963,Parking
0.001147822165037028,0.01009489342251527,0.0024779944847573864,Parking
0.0016165528847920344,0.012258663873360642,0.0029969151287176942,Parking
0.002577938313133007,0.022087204179057247,0.0054189131620249265,Parking
0.0018055079167773958,0.013076496326774776,0.0032078436920871772,Parking
0.0016593899666606058,0.013751015724579147,0.0033733518838421853,Parking
0.0018344251990757296,0.012447447508081638,0.003035903618508384,Parking
0.00020467460560637387,0.0021257086837927247,0.0005190964082899668,Parking
0.0008431799177577733,0.0052265736718957135,0.0012419498957139646,Parking
0.0014404395788215414,0.0132529001831785,0.0032489521300026057,Parking
0.0011431900374634905,0.008331870576455668,0.002043800022074828,Parking
0.0014616872970824423,0.01247949806595098,0.0030594826338812614,Parking
0.0010578244283164346,0.006796036323093427,0.0016501272023489637,Parking
0.0009111113187514452,0.006799200142062784,0.0016678384348942567,Parking
0.0009297457623339522,0.005845800566072156,0.001392580816484566,Parking
0.0003829097473062571,0.0013932827468502457,0.0003018881479495056,Parking
0.0005953056882594292,0.007619585569349387,0.0018708409198115266,Parking
0.0011053057495262588,0.006625872219073726,0.0015950029204077137,Parking
0.0001990293881020283,0.002405694896727658,0.0005909249216423066,Parking
0.0036496641327398104,0.008154790440129418,0.001182882884372831,Parking
0.0029906791285436458,0.006951409371470311,0.001066108471709433,Parking
0.004478773224943188,0.013026624630940897,0.002510569989374067,Parking
0.0028874108309781214,0.005619117129271717,0.0004781281855244538,Parking
0.001475344935806511,0.00991302791384801,0.0024119362222524785,Parking
0.0008901289870220963,0.002532329831798825,0.00048209377075162204,Parking
0.0013565184233271113,0.009748748430266253,0.0023898779225467685,Parking
0.0010284936687411752,0.007664524452629093,0.0018456958595582087,Parking
0.000595416501633827,0.006426997071380337,0.001574187911175783,Parking
0.0009585168522728592,0.010304283826294024,0.002528431113130185,Parking
0.000980772094429157,0.0082061555668297,0.001995829431104641,Parking
0.001605595056323659,0.011327347692465618,0.0027736308823380156,Parking
0.0022959145976237075,0.020632377865315934,0.005059886546211448,Parking
0.0025780294467956082,0.02040023336797029,0.004994839012193505,Parking
0.0009370904468106885,0.007629753498568769,0.001871805485106932,Parking
0.0021565703633967983,0.021196248946215933,0.005200225010292857,Parking
0.001503347569528763,0.01144258000829077,0.0027987253372554095,Parking
0.00039184737020696845,0.005110412675803702,0.0012550970933791882,Parking
0.0017987087169611584,0.015603748045210376,0.0038240346084256237,Parking
0.0006023757793707608,0.005295652891704387,0.0012997197018066705,Parking
0.0006444467366293995,0.005626386323051727,0.0013759106806567102,Parking
0.0006235553193703055,0.004246021934673415,0.0010322768950304661,Parking
0.0012233949540364588,0.008778919152386227,0.0021514244515721606,Parking
0.0008686816078067945,0.007855314983660091,0.001925254665814463,Parking
0.0014827782067203348,0.005721973081143611,0.0012754101358033202,Parking
0.0031845304246567894,0.007723083925179577,0.0012795509776045385,Parking
0.0013472579097662282,0.008000841563010843,0.0019147652752162284,Parking
0.0039269502954261334,0.019273102413486568,0.004458263724690564,Parking
0.0023130480261899897,0.01904197807494578,0.004672340346952529,Parking
0.001588525321875043,0.018181292429338133,0.004462906924046506,Parking
0.0012930720334716453,0.008917437771288316,0.002179861630744974,Parking
0.002798648095818779,0.021611107157838042,0.005302960080231237,Parking
0.0013357285107223305,0.016147693810557813,0.003963049909687881,Parking
0.003208059054825615,0.016830751205505357,0.003991569795380323,Parking
0.003610826028753126,0.01767427043908422,0.004155675797222619,Parking
0.0017010699802842647,0.005126645179231816,0.0010129227947104531,Parking
0.0044348375552390445,0.024182426235514812,0.005708918362932829,Parking
0.0010276500409651967,0.007564504953021515,0.0018511678530736392,Parking
0.0009560998846600374,0.011254059932178616,0.002758983843902706,Parking
0.0006598210134412024,0.005807186137000635,0.001408971855377165,Parking
0.001957654174623819,0.015159953757492569,0.0037169527573481242,Parking
0.0009058612971875587,0.01116912313202799,0.002739852211759052,Parking
0.001297051907505516,0.009158605009630002,0.0022352011827294293,Parking
0.0003785057177146481,0.0042571997531182975,0.001042109599339665,Parking
0.0011913447077626389,0.011314304213718557,0.002759504757446356,Parking
0.0012954815372793456,0.010539052426002643,0.0025865144791507528,Parking
0.0007927696736566855,0.008275282418251541,0.002023841058422917,Parking
0.0008241979282129527,0.008985095687317663,0.002203342825323656,Parking
0.0003901208538624733,0.0021878319154586354,0.0005179210929037693,Parking
0.0017116314625858428,0.015889879048446118,0.003898114207296278,Parking
0.0012607657633440812,0.012674836281711522,0.003092546138534459,Parking
0.0003183890435233655,0.004010111910737469,0.0009851061884284529,Parking
0.0016423684127634167,0.01556238306343784,0.003797101907491145,Parking
0.0011980812689978283,0.013642274166426953,0.0033414821301341077,Parking
0.0007115393748321043,0.002213039066380809,0.0004504561126260603,Parking
0.0017746296052518974,0.013918074817361452,0.003398139038860407,Parking
0.00010878618332830653,0.0007396881628210956,0.0001767028542244697,Parking
0.0004196343641851784,0.004041394043128604,0.0009877698217427044,Parking
0.0008980956355538561,0.006986303635818459,0.001695325704079988,Parking
0.0008147456890271578,0.0048708284854841405,0.0011740467438656318,Parking
0.0006034023896955678,0.007290319359474599,0.001787715062149186,Parking
0.001516406280482803,0.010394174850412606,0.00253311801587711,Parking
0.0017136336510180314,0.01217993316027664,0.0029839843775572353,Parking
0.0011879064111183003,0.00977565314787975,0.002398622933421778,Parking
